date,gap_days,2330.TW,3711.TW,6239.TW,2449.TW,3264.TWO,3037.TW,8046.TW,3189.TW,600584.SS,002156.SZ,002185.SZ,005930.KS,4062.T,AMKR,INTC
2020-09-25,1,0.0023613895969352163,0.011955721847981788,-0.014218080778115157,0.019868184368485028,-0.028710092241014576,-0.01777228399253536,-0.05592847342625581,-0.03768106950110547,0.008501329810870853,-0.018026273711587014,-0.010834429805680765,0.0017286354844969936,-0.007168502075273096,0.000915868360821316,0.0069401324938229295
2020-09-28,3,0.01753394476394312,0.021831330802531593,0.017741388844005244,0.004905911395490032,0.027136438004451046,0.06669126828573999,0.0642618322651188,0.060530439279817105,-0.046676167012773426,-0.04881173629605973,-0.033225776423561434,0.011300697506224094,0.024166050573142753,-0.0009158683608214414,0.015741884608372635
2020-09-29,1,-0.0011591610503606127,-0.026937767381775293,0.0011715618530059486,-0.00818996944189403,0.020265826963054897,-0.04486237020918159,-0.0380595327252338,-0.022849369778711524,0.02681882868299001,0.03265775597076302,0.033951763389588524,0.0,0.01539558516108902,0.03335129138343691,0.02939966193795636
2020-10-12,13,0.06511838773252143,0.05801122881001542,0.04129031501047532,0.011447451431647715,0.02739888983678184,0.13958592462500705,0.07071562153629607,0.05252514169582336,0.08666315891479806,0.0721568783672201,0.049549975794473115,0.03710393974518109,0.051432288616095514,0.11778318760104327,0.026668064395831116
2020-10-13,1,0.00433838817666849,-0.004842504352500506,-0.0022495573991045026,-0.01639380701766205,0.007479400968596265,0.00351498037767693,-0.012121325887097705,-0.016212526402457964,0.005095516028681213,0.029852872763077663,0.000690401901112517,0.00824422760348268,0.041349556591609216,0.01175092678876926,0.01986968569180033
2020-10-14,1,-0.006514697835158037,-0.01467014891771424,0.0067340095405301476,0.006589606360397953,0.025019813641032604,0.001169052697807089,0.03593190773586592,0.07166389691387597,-0.027046010876868667,-0.012397541623855202,-0.020216726666147274,0.0,0.016321777143431353,-0.00468382975982648,-0.0009286811553152231
2020-10-15,1,-0.013158193834881047,0.006546532747707876,-0.015784010033212347,0.0032788427290423054,-0.014641558462518335,-0.0011690526978070913,0.0039139575656746955,0.006891767629571655,-0.012611927642769083,0.001206329708283591,-0.005649723620853368,-0.014888749619919912,0.0074441199767620375,0.0007823911799000823,-0.005215168398135874
2020-10-16,1,-0.008869211362402665,-0.001632558775358454,0.0,-0.008216972132259989,-0.017857656147110528,-0.021277530326127343,-0.027724539414442886,-0.03779322677323074,0.009473749546847713,-0.017433945031928095,0.0354820274387113,-0.00836833598366394,0.002469109618621544,0.008563591750899768,0.005586681216640864
2020-10-19,3,0.01875384869059621,0.011373057123046114,0.006795021404776417,0.006578936675238117,0.004494434556451293,0.02127753032612727,0.0159366172471027,0.03228368859244349,-0.008680781739260344,-0.0032773169580241927,-0.0013681201204143998,0.008368335983663799,0.029163595339198222,-0.0077821335912949905,0.005740319437612141
2020-10-20,1,-0.014309485471612562,0.0,-0.03444664379053884,0.014646364028745203,0.004474114994452143,0.028820488958675627,0.027292133147255617,-0.012508849691708764,-0.0021158073254488666,0.011018146595310101,0.0020513793078063237,0.014888749619919768,0.02015499984088174,-0.007843170502380129,0.007724816969024617
2020-10-21,1,0.004424848143419081,0.03492413021588517,-0.03084459843855423,-0.0016168482222756607,0.010362960926220657,-0.018349174549862488,-0.035228800820860835,0.004186966719975314,-0.032286882497066696,-0.014306239686257573,-0.024197511572794785,0.0,0.019756612997362765,0.034819656476385054,-0.02129524267477409
2020-10-22,1,0.004405056557107978,0.004669307734501005,-0.006042253359464981,0.008058060530164248,-0.00739102085999975,0.010362801277238973,-0.032391478104537734,-0.04122836268881947,-0.014876296992048087,-0.0037121735223046098,0.01182623960862087,-0.013223809877541213,-0.019756612997362834,0.0007602291935249704,0.0013093357656308426
2020-10-23,1,-0.006615033220677547,0.012345809765760721,0.0645384741837817,-0.0016064588857890106,0.013264742426167157,-0.025523540530362605,-0.004123778833303387,-0.016093921937253633,-0.020185700445463497,0.002063905033817579,-0.014629388568957371,0.0016628399647913576,-0.03584615529961102,-0.00380670334385102,0.007448870295193062
2020-10-26,3,-0.004434659506905683,0.016730440338896653,-0.021827552195075414,-0.012945180445359658,0.0029238705228269352,0.0035190038625413033,-0.0166670070422825,-0.01635730726025218,-0.009675689117816813,0.0276554851658704,-0.023430110661903186,0.003316742309267217,-0.013472439880468782,0.012883805457371722,-0.11177126298893217
2020-10-27,1,-0.006688854954388428,-0.029076250104657215,0.010398972406675736,-0.011466035074020045,0.011611209574888716,-0.045516690058140706,0.016667007042282373,0.010440129857371406,0.022339256525081296,0.006795825626542257,0.026233259622239855,-0.009983487505358919,0.024361840796450453,0.008249224716939983,-0.031187054441079422
2020-10-28,1,-0.006733973665817211,-0.020392928180054202,-0.01856217733028898,0.0016460400221307776,-0.010152405398171993,-0.08567524311491446,-0.08626026001527032,-0.024025246203744455,-0.003080600811501268,-0.014042358207173393,0.004189943579389035,-0.013468175534749624,0.0435617353711924,-0.1741400539221917,-0.023387591708711176
2020-10-29,1,-0.01589135718586245,-0.009554133361253934,-0.01059453272054752,-0.00494635558601436,-0.005847960030571888,-0.09811800029316677,0.03104469090672726,0.0460363455438788,0.014480816314484692,-0.01547259100580482,-0.0013946981436141154,-0.015371693543894569,0.023905718297413458,0.027182603330453494,-0.03092932260184991
2020-10-30,1,-0.011507610628850586,0.011137651872956844,-0.0011841697683208482,-0.009966892479759728,-0.02223962681639324,0.004408453144888203,0.00869560567160951,0.002898429184971378,0.023228228293142177,0.02191644721428783,0.003483138711600815,-0.026156712463216783,-0.050760565981950195,0.017153328249784393,-0.003168732844130209
2020-11-02,3,0.008069046957237064,0.05539892969866746,-0.008328315387242413,0.00333331888899459,-0.012066419713014594,-0.044984946368437514,0.008620719386806284,0.04526958702679701,0.039459633089207434,0.03277691974120061,0.014498020204009471,0.014035118528403558,-0.03369758251378242,0.0076238478485260415,0.0038466414893542186
2020-11-04,2,0.03275274947768177,0.017804549309996587,0.022446152609037102,0.0327361435489072,0.012066419713014686,0.05374422203061069,0.07441450098796835,0.0758845371703539,-0.0036420073389521013,0.018857503956810403,-0.01310830318876426,0.018982509828132082,0.04429208989071912,0.025823967707101842,0.012790298125657726
2020-11-05,1,0.0022197880270562,0.0029369081432671744,0.00582407019068694,0.02700718224464993,0.019302806695367738,0.0,0.015810632275270832,0.003838941199756011,0.010112825696656488,0.002285006123441004,0.01584615122278209,0.030305481662440608,0.05023877902501824,0.025174008888695153,0.018774943309973605
2020-11-06,1,0.003320432789030967,0.007304500958659775,-0.0011619114321938045,-0.0015687403890678802,-0.001471616114113726,0.0,-0.00787396460166562,-0.014148202208136835,0.05983521575328339,0.02070460046801619,0.06611788744038208,-0.0033226232458148882,-0.03167685014436862,0.040853839397822854,0.006809259293377068
2020-11-09,3,0.01317256456464729,0.021599218839745065,0.011560883838869435,0.0031350236857644992,0.024728438527927398,0.010122912598755933,-0.007936667673605144,0.0077418649386712625,0.09542060116187491,0.04552032965074346,0.06621656068763086,0.0016628399647913576,0.020478535293042666,-0.0217907600560907,-0.006368601271038421
2020-11-10,1,-0.01649299735367807,0.018349056233947898,0.02047858028108206,0.006240156845691856,-0.005763762917850847,0.028370844674950938,0.04289158426041861,0.003848681330711147,-0.01200013618779009,-0.04254416552737647,-0.04908971453944068,0.0,-0.06634185923728486,0.008617423660001317,0.0046158248849000475
2020-11-11,1,0.013216161943198756,0.0,0.021170560527926017,0.006201537949849904,0.004325865987748207,0.038413373959743875,-0.007662783439557799,-0.0012812852610017157,-0.06966372443207915,-0.0596963171435062,-0.0410840218279216,0.01810754399499089,0.011961913361106608,-0.004691314644342261,-0.0035148893223474614
2020-11-12,1,0.0021858237208116954,0.006968680908410034,-0.009972349472202307,-0.006201537949849914,0.0014378969301027166,-0.023145894602438384,0.022814546844399274,-0.012903407687549185,-0.0014392870610392798,-0.008315401221599471,0.010430452503489672,-0.004906146206759375,0.030447214144111973,0.03994388482329966,0.019828592089451088
2020-11-13,1,0.008695754149447728,-0.02105330338711904,0.0,0.0,0.0,0.020450484007233295,0.003752471878860961,-0.013071971816692205,0.03374951015717923,0.013036056972795739,0.007751901589048556,0.035430403154948005,-0.006944512818552247,-0.010597747579262401,-0.030670553069279016
2020-11-16,3,0.04651987531470895,0.01966346062588979,0.020937373973304058,0.010827700770884805,0.010007331734463087,0.006725010071561435,0.007462700026181665,-0.007926179743039177,-0.014493059594079158,-0.021420875675014647,-0.010349427800606428,0.04788569302452381,0.030877244550618257,0.012102838697138116,0.01128203318105211
2020-11-17,1,0.0030943893963866617,0.0013898427612292757,-0.008762311778932304,0.0015371529702943032,0.005673630911816505,0.0,0.06824897544119507,0.039016770262376634,0.03743512282361536,0.010370993337040807,0.019318083819597678,-0.009091147629067441,-0.007914259672922535,0.03109060363868756,0.015930330623261667
2020-11-18,1,0.023410755393705518,0.01379341296527763,0.0010995395501532186,-0.0015371529702944222,-0.0070972668932579456,0.011992278918762917,-0.024605617627452756,-0.015424472023476717,-0.013472157459868959,-0.011574650682551273,-0.015424446232703648,-0.013793247551821852,-0.00797681333095763,-0.016906118931457065,-0.014391508552886385
2020-11-19,1,-0.01418462718339403,-0.0013708588576416744,-0.016621056264223305,-0.004626162821034787,-0.007147998359842328,-0.007978738142464676,-0.02888298365065215,-0.02094328946640229,-0.01669022536938435,-0.0016070560836135299,-0.010416807997983392,-0.003091114265546341,-0.011508063442955883,-0.0007414726131547747,-0.010376712164945427
2020-11-20,1,-0.004089973038645615,0.0,0.010005839245700261,0.00462616282103479,0.00999304604064556,0.01062400798765998,0.010929104329929879,-0.005305053434730704,-0.019115382975184836,0.0028107134291241592,-0.0032775799028857285,0.001546889551078165,0.021752541784751094,0.002223151122685375,0.012351143169320518
2020-11-24,4,0.008163148274122118,0.006835239912292219,0.008810562524609732,0.042174782311119166,0.06062458251769088,0.07994120411253348,0.09991087475622994,0.1189643456951957,0.0401638959631657,0.045462315781399545,0.02784257383182158,0.045324839244528244,0.04430410565497981,0.034912632678998815,0.009598741074770788
2020-11-25,1,-0.010214390036675895,-0.012337339742932173,-0.013245182953945302,-0.005917146487572245,-0.016172959371972086,0.01332546185373244,-0.01652925556519812,-0.00829875394793336,0.026873105994600816,0.0072534566945420525,0.013950742895630027,-0.01638165338013958,0.02037624747381234,0.02749533706299128,0.020415220647131166
2020-11-26,1,0.004098353986706107,0.013698866756376712,0.012148055948494225,0.014727881056225262,0.005420185949286293,0.0753106141119404,0.09531013693240427,0.095310105661651,-0.025500558240354004,0.02033193845262251,-0.005050507726952134,0.020803198233225784,0.0436204486708286,-0.00837990220203859,0.0008508447657095847
2020-11-30,4,-0.017535260630959528,0.0413116583381257,0.00983074098461317,0.03448621548517679,0.009414967113183188,0.003342657799936286,0.09255150644003325,-0.018569485114658685,0.007060708867007142,-0.01426447744502293,0.011327982285668732,-0.019302793804795642,-0.006116262528085475,0.02629938240147447,0.008465754190823637
2020-12-01,1,0.019578121445452793,0.0013045559536710419,0.010810807445368525,0.004228277704688929,0.027724578512153604,-0.059582334445324486,-0.03371106460042349,-0.055538408618927546,0.020887930850436977,0.023169831586478146,0.007481440626632793,0.016357226619648002,0.026237544658823303,0.006807091917653818,0.018789403386957292
2020-12-02,1,0.018200684925922736,0.007792376309773427,0.0665527666703588,-0.002816888512376391,0.0,0.005885762356669347,0.014184696194429365,0.01158761747209854,0.024589444897769347,0.028047693514559265,0.011117950462548725,0.024764452995721137,-0.003991977101703473,0.020148552924503967,0.02471795568173157
2020-12-03,1,-0.004016057742528789,0.007731996705218795,-0.0020142663590680026,-0.015636451348659368,-0.013106231810773349,-0.017762549948450317,-0.031476145714519524,0.003450410348424525,-0.027706067990563094,0.030771690084291235,0.004290678768024101,0.0028738132760078574,-0.012072549527858524,-0.006670995110358254,0.006837044584783978
2020-12-04,1,0.012000041040300783,0.021588023843333474,0.01798254977041394,0.01985877808960427,0.02475684430174918,-0.02909265649633883,-0.014641404713479658,-0.013873155246225097,-0.009183631555730357,0.027483698092450673,-0.022890069857205594,0.02549717862037552,0.0020222229205006906,-0.005369231667081363,0.02160849388405504
2020-12-07,3,0.021633199115802807,-0.010101012262082109,-0.004962842260844101,0.009783502837544185,0.016592641372963537,0.008573044767834938,0.017544156324827778,-0.0046675539047259865,-0.0006754269535041567,-0.029575695585777245,-0.008799539972044013,0.019390822447167794,-0.0070957439706839575,0.041521470075782996,0.019421790729771165
2020-12-08,1,0.01926836213053845,0.008844076554960084,-0.017059930284602186,0.0,-0.012738912813386929,0.030032340006338226,0.04255969558031212,0.013937412538056623,-0.007231636028390269,0.023457480750142742,-0.01847774926082411,-0.016597595623781783,0.025114454943195256,0.0,-0.03503638246414406
2020-12-09,1,-0.007662850313288706,0.0,0.01705993028460222,0.005547693484310448,0.05122899616766928,-0.015504389899042124,-0.016807169938290383,-0.011600962292686675,-0.05381525488710957,-0.06989439823536074,-0.03934933983398993,0.03022192813610097,-0.001986075504751611,-0.00647670131520535,0.00971357980293112
2020-12-10,1,-0.015504273266329882,0.013741575154179377,-0.018072724825053402,-0.00972889809854338,-0.02341462316036606,-0.012092007120709316,0.0056338020015451245,-0.01765775624971926,0.0007177420631817178,0.0007310926636882037,-0.00469323027088479,-0.01362433251231928,0.0,-0.0384152459832445,-0.012306578127416777
2020-12-11,1,0.007782315761566814,-0.022585651709139475,-0.026695509686158064,-0.012649615904428773,-0.016342097485786113,-0.007325911971865767,-0.02560598068215967,-0.007151504321506558,-0.042507498176516834,-0.02328699389336248,-0.04818556478724515,0.006835429722782534,0.005946432053497105,0.01872965526760977,0.0037873284359582
2020-12-14,3,-0.01562527023036421,-0.023107638612373003,0.004153607490210913,0.002824990940172665,0.0012666372918698839,0.026603759481752674,0.06956917461119075,0.031786134022856925,0.01314014887711894,0.00559375556630494,-0.0007054319856232869,0.0054350827160281456,-0.012929026531505912,-0.01738015633344374,-0.010600996269390687
2020-12-15,1,-0.007905491983059301,0.007761941415554867,-0.004153607490210968,-0.021383637455529406,-0.034774898258967055,0.02358611947657465,-0.06382194678206043,-0.027012854294637848,0.010535226105657406,-0.026376669022727083,-0.01493096693446623,0.0,0.004992262719310567,0.010063676031261027,0.014770915704973644
2020-12-16,1,0.015748446451856603,0.01407573996028455,-0.0010412645819287741,0.010035984640498874,0.01302102479886951,0.010434595358371898,0.0113961025761467,0.008298753947933316,-0.059756633720932255,-0.01888672679779698,-0.010079403456249107,0.0,-0.009004360997411849,0.038630059960027094,0.003954838481549873
2020-12-17,1,-0.002948363697562748,0.010114033791493993,0.00933140504922191,-0.008596070115740559,-0.009097092834916642,-0.008106511953663818,0.0,-0.00829875394793336,0.00978386716108545,0.014294266631418927,0.007928132257125868,-0.006798374997463392,0.024815092956801083,-0.007736750245403333,0.008841941595532766
2020-12-18,1,0.003929267183809464,-0.007575793094905163,-0.010373647278669127,-0.02181912122113526,-0.010498519379698479,-0.004661798625318175,-0.02002922511691126,0.004750705187922689,-0.021756967959480813,-0.022891383162836204,0.0007175814952285035,-0.0041013697132117385,-0.020802994678699678,-0.001948861782935858,-0.009236755676132921
2020-12-21,3,0.01169613838003939,0.007575793094905101,-0.017885708029240065,0.005865239474417169,0.0,-0.0141180340090872,0.022858073392248844,-0.026412206433897904,0.027887151875839445,0.020202663515655667,0.012829806285485159,0.0,-0.02842840346404778,-0.005868807048209571,-0.0650520181475531
2020-12-22,1,-0.013658842080610472,-0.016487489139389497,-0.0031897852080439884,-0.01621261651203071,-0.021334356550556176,-0.027629343680278837,-0.040351180329329744,-0.02712867311807411,-0.022403243959632696,-0.04765605586636293,-0.033852691519595426,-0.00963519267990673,-0.04961437692489994,-0.019149019327458185,-0.023450479283095897
2020-12-23,1,0.0,-0.012870147849494811,0.0010643194006576915,-0.0029762535740221366,0.010724071542500236,0.048732149044083344,0.037522332053992295,0.024692722244664702,0.07062345298992925,0.037605779071382406,0.031015745638553045,0.021888757464090598,0.006472332707412958,-0.0006669267129922385,-0.004106589799629709
2020-12-24,1,0.001962703700571182,0.041857695624691806,0.009529002667186717,0.004460989029827507,0.010610285008055971,-0.01991862610081727,-0.028737734209559322,0.006078891009701476,-0.010489348708177136,-0.02957053477109304,-0.028089632651236256,0.051428714613786015,0.014941739408649613,0.0033301263338837944,0.008626418503102576
2020-12-29,5,0.00975627915728242,0.002481308710788805,-0.0010543293083418376,0.022011308045734382,0.003949887748610911,0.01410124391375964,0.02020275475161714,-0.025783964167295628,-0.026588525830498585,-0.04125553494376271,-0.021410934039287066,0.03126139552189409,0.02407216797472584,0.011239744526010773,0.010679351375306661
2020-12-30,1,0.019231435666543218,0.012315569752183569,-0.008474673358844905,0.004344698593924415,0.002624699667134661,0.013905258754671676,0.01699762973482495,0.0012430615612097032,0.03489140928134057,0.03402661815418729,-0.002241348617237786,0.03390181500964716,-0.004144932167598209,-0.027325758415205924,0.04811205009376451
2021-01-05,6,0.03186783302056512,0.05824574383513354,0.007419231266869158,0.0143472992700756,0.04108413035724858,0.08172307257795744,0.16055062751520008,0.06376167564383402,0.07426436117670943,0.08607043012276885,0.08320202856974263,0.035176276629979235,0.0031105982212701246,0.007404950934914477,0.005653006055811362
2021-01-06,1,0.012832462668983163,0.021702896070689724,-0.003172807677035479,-0.011461457631549229,-0.02033127292208633,-0.0345234566281896,-0.01688817191196867,-0.009367751882328404,-0.043846436275252816,0.0003696972395355309,-0.032881506305943345,-0.020470524146504895,-0.029413979493448688,0.03687051993309439,0.0187481650986788
2021-01-07,1,0.028727023059770256,0.010118045309994092,0.016806992476240037,0.012884974527772543,-0.0012844138230186644,0.010917289074910644,0.03349603015814526,0.03695581092444241,-0.005677704799941253,0.0007391268726931331,-0.013605595226160614,0.008480139286143685,-0.0042735713775788045,0.03555915929802475,0.009635266183755887
2021-01-08,1,0.026202474480571454,-0.015783961003849167,0.0,0.009908135174615819,-0.009038119721891244,-0.02084568131620589,0.01633637347055615,-0.02293698628439884,-0.002851126415489709,-0.005928082357803013,0.015026988270122383,0.06875143495016361,0.04501044887914479,0.04632161833981036,0.021106374000380016
2021-01-12,4,0.01878791682307026,0.046623371738777356,0.01857643376298687,0.007017571647922724,0.04563527475049268,0.09712281800569995,0.02739897861370677,0.04313950524422985,0.05079354066679923,0.014388653686412506,-0.012147291286303952,0.020067461690886447,0.003065573217441539,0.017710055564222456,-0.012532527588597601
2021-01-13,1,0.023412261438256036,0.07720191618707113,0.005099504051572731,0.018018446555802863,0.001238519075143767,-0.018274645904016305,-0.009049810173343003,-0.01005019457052096,0.04747550833860326,0.03597510743960388,0.07277195371714641,-0.009983490939533848,-0.001020813901852698,0.032242156593626566,0.03245177194060759
2021-01-14,1,-0.021721477644489673,-0.0060422648278085165,0.005073630993978337,0.0,0.00862602429405035,-0.00926392781979077,0.018018455262145454,-0.015837339754900048,-0.008881169185336596,0.02856351502124775,0.06533198235626364,0.0,0.042985253266168755,-0.014265799258358223,0.0673637189675953
2021-01-15,1,0.015087972364143463,-0.010152388891923497,-0.02355469673639825,-0.00550976873467109,-0.021079609369104493,0.03355671123415564,-0.022574339703019267,0.006818208563527177,-0.02110903553392001,-0.08004283983433913,-0.04941648771851807,-0.019133858894553202,-0.015779441867378657,0.07419007524525595,0.039592082556286115
2021-01-18,3,0.009933940631355328,0.025190341231646523,0.05542987000584564,0.021858960834331875,0.008733767094881493,-0.05129329438755058,0.018100151002700578,-0.0022676719796507505,0.06869654497786642,0.09537795097361167,0.04565237369522919,-0.034685687274335596,0.00792074415569034,-0.03806857443262523,-0.028590592951070477
2021-01-20,2,0.06381764128267771,0.03902940641135687,-0.019802631347094833,0.05264372637393066,0.042559468354402406,-0.027749909262216814,-0.02958130167267432,-0.010268056224520086,-0.01294648070772348,0.017100178673540252,-0.03258031289313651,0.025553449856423424,0.00197052197904826,0.04073358946017569,0.0070953134740331806
2021-01-21,1,0.03939892013303456,0.009523802120228402,0.0,0.0,-0.009569434864798432,0.03404581631614395,0.06266037647892672,0.023797109019720073,-0.004212275880203233,-0.01439841294852153,-0.015707104221298274,0.010268246822883994,0.0,-0.01339434756442293,0.011657820992918577
2021-01-22,1,-0.0363126112385864,-0.004750563252109692,0.03440138380111439,0.054876578293166584,0.014320085388532118,0.054947600011765386,0.0951129123210466,0.024337485551865587,-0.07060732465696799,-0.029086807031889733,-0.061903541675368066,-0.014866232784660111,0.017561230009886037,-0.004324352880744911,0.06259794285743596
2021-01-25,3,-0.02496232894242908,-0.028987584236144514,0.0,-0.010982453342201591,0.0372135332352012,-0.05390225877954919,-0.08218173412100507,-0.040139169506861375,0.03996098194319549,0.013793389862232535,0.011859240754394183,0.02951410946408126,-0.01167305427724597,0.0005413735076627123,-0.09745794113114732
2021-01-26,1,-0.025601434404514765,-0.03593200922606333,-0.029413995438864606,-0.04005546710054328,0.0,-0.017923412034661725,0.01908854357821022,-0.009142921280081524,0.021955319347669967,-0.0320137615206035,-0.018901512531975907,-0.030666540092660236,0.0019550126774643814,-0.03470470864696177,-0.02176710607203505
2021-01-27,1,-0.0032468569070934978,-0.0010166672910722901,0.009901176298772548,-0.0012778504478366752,0.010221550431514908,-0.015005589882603029,0.04115810425304278,-0.01854070915095112,-0.06350304771456193,-0.0418834613542321,0.0,-0.012769041093784909,-0.021718681366001392,-0.03595232316481978,-0.004157220164088868
2021-01-28,1,-0.02302727055444395,-0.039424170703854566,-0.01588909622193122,-0.0180651789484577,-0.033317171393516365,-0.049816676637479,-0.049596874664748596,-0.04668696852313798,-0.05382770361055105,-0.019360204712392633,0.0105449989351636,-0.02244609066405404,-0.0428198265283987,-0.06295172954718561,-0.029781661479390743
2021-01-29,1,-0.016778756157909917,-0.02681135297725726,-0.025343428082436562,-0.03713935482805804,-0.027236671312783612,-0.018328057250157216,-0.04329683625784922,-0.043839264651245664,-0.024477167974210463,0.031454952167886206,-0.007722136209938559,-0.02051962449168141,0.012422275408603684,0.0037060150818599862,0.04523848051247138
2021-02-01,3,0.03328095692538739,0.031035188603162213,0.0091977867270148,0.00404580271395725,-0.0012013263489482318,-0.008125330019934303,0.03050336966171012,-0.049878998278233826,0.019196189254896315,0.05147529399598074,0.024365977258234462,0.012121087873722226,0.02036738678752611,-0.04411550630689059,-0.010037764153562853
2021-02-02,1,0.03379239104587227,0.038247443107017706,0.0070958349759943475,0.017345411480294216,0.04695690529455831,0.0332408171760036,0.05429322552737322,0.016021592023656384,-0.008216507694246169,0.0,0.003432985105843922,0.01672671197070493,0.016000466658178968,0.06606772129010206,0.021034639262753622
2021-02-03,1,-0.00316967287053449,-0.005083852877772251,0.006042294970454164,-0.01869224057905128,0.04704120183586822,-0.027430295124248657,-0.010214636513527872,0.04658011800040603,-0.05563229593240653,-0.0931325907587467,-0.08508169197625931,0.0023672654686153253,0.007905190629986862,0.00541348248284229,0.022845394591753002
2021-02-04,1,-0.004773103724752271,-0.004085875287844195,-0.004024276177437562,-0.009478589848500408,0.04492739111763425,-0.025823043326945357,0.04221727703102203,0.03600653871153345,0.059990653387081365,0.008320804018294376,-0.011257173140786584,-0.02513605078887199,0.027185836918145957,-0.01877143275920532,-0.005532726041148523
2021-02-05,1,0.007942776595286654,0.07680944414193826,0.005027716257114341,0.04651980620872567,-0.005243903272964221,0.06446418016121552,0.042395576833639655,-0.020949681844220375,-0.0326610343449108,-0.060954278358538706,-0.03925095360082267,0.012048067868100873,-0.04606398958875331,0.047158935511887934,0.02511290243499372
2021-02-18,13,0.043350318383635955,0.10772737986573638,0.02769717013008698,0.04320885643952277,-0.0010520885708477415,0.02096047916551156,0.08323055312095919,0.12838127971607483,0.06919261689025266,0.05680260357527471,0.04075939365316042,-0.016908425657165778,-0.04094734311857748,0.3306242621786858,0.05074024125173958
