date,ticker,raw_minus_clean,gap_days
2020-11-24,AMKR,-0.0007406790957662293,4
2020-11-24,INTC,-0.005054260838526944,4
2020-11-30,002156.SZ,0.0018617080965773296,4
2020-11-30,002185.SZ,-0.003804690945565053,4
2020-11-30,005930.KS,0.002936785333724417,4
2020-11-30,2449.TW,0.02026115332882992,4
2020-11-30,3037.TW,0.008889012254305714,4
2020-11-30,3189.TW,-0.015267382304088037,4
2020-11-30,3264.TWO,0.004045962367601242,4
2020-11-30,3711.TW,0.012170501789617733,4
2020-11-30,4062.T,0.006078978421676379,4
2020-11-30,600584.SS,-0.019153787727007845,4
2020-11-30,6239.TW,-0.001098218500635597,4
2020-11-30,8046.TW,0.035718088243121546,4
2020-12-29,002156.SZ,-0.04753039363452233,5
2020-12-29,002185.SZ,-0.025898593329988923,5
2020-12-29,005930.KS,0.011501774564829929,5
2020-12-29,2330.TW,0.00975627915728242,5
2020-12-29,2449.TW,0.03785032505338189,5
2020-12-29,3037.TW,0.009422988382373501,5
2020-12-29,3189.TW,-0.02454090260608593,5
2020-12-29,3264.TWO,0.017004911305997756,5
2020-12-29,3711.TW,0.014796878462972358,5
2020-12-29,4062.T,0.017848362113540815,5
2020-12-29,600584.SS,-0.029867612028888095,5
2020-12-29,6239.TW,0.009438949364779719,5
2020-12-29,8046.TW,0.011594403804282283,5
2020-12-29,AMKR,-0.0033301263338838104,5
2020-12-29,INTC,0.010679351375306661,5
2021-01-05,002156.SZ,0.024682813510663912,6
2021-01-05,002185.SZ,0.03454954110806207,6
2021-01-05,005930.KS,0.024391116192515525,6
2021-01-05,2330.TW,0.020735774672429336,6
2021-01-05,2449.TW,0.010064696452246776,6
2021-01-05,3037.TW,0.04059187220358103,6
2021-01-05,3189.TW,0.054393923761505564,6
2021-01-05,3264.TWO,0.02203598544558007,6
2021-01-05,3711.TW,0.026571689309335844,6
2021-01-05,4062.T,-0.013591488126912998,6
2021-01-05,600584.SS,0.033715116204508684,6
2021-01-05,6239.TW,0.006362674039819676,6
2021-01-05,8046.TW,0.11653377552160363,6
2021-01-05,AMKR,0.018742207729794236,6
2021-01-05,INTC,0.00866841074604828,6
2021-01-12,002156.SZ,0.018409946619401145,4
2021-01-12,002185.SZ,0.002836945881042434,4
2021-01-12,005930.KS,0.024472541700312465,4
2021-01-12,2330.TW,0.006872859335189335,4
2021-01-12,2449.TW,0.012596357331630344,4
2021-01-12,3037.TW,0.05079443381905009,4
2021-01-12,3189.TW,0.028589864862349136,4
2021-01-12,3264.TWO,0.04563527475049268,4
2021-01-12,3711.TW,0.026907453920146433,4
2021-01-12,600584.SS,0.03483712737899784,4
2021-01-12,6239.TW,0.009331405049221787,4
2021-01-12,8046.TW,0.022884310875122486,4
2021-01-12,AMKR,-0.007172872576260977,4
2021-01-12,INTC,-0.01040056428947662,4
2021-01-20,002156.SZ,-0.00644621576765007,2
2021-01-20,002185.SZ,0.008761054205097693,2
2021-01-20,005930.KS,0.023256949345933465,2
2021-01-20,2330.TW,0.03241787458670773,2
2021-01-20,2449.TW,0.034531804678143055,2
2021-01-20,3037.TW,0.014629260490327443,2
2021-01-20,3189.TW,-0.004550536583876415,2
2021-01-20,3264.TWO,0.017241746510654916,2
2021-01-20,3711.TW,0.04855320853158518,2
2021-01-20,4062.T,0.02146400010903043,2
2021-01-20,600584.SS,-0.021600896382239637,2
2021-01-20,6239.TW,-0.004914066686072577,2
2021-01-20,8046.TW,-0.009009124127068242,2
2021-02-18,002156.SZ,0.04079003185993612,13
2021-02-18,002185.SZ,0.02097179751569484,13
2021-02-18,005930.KS,-0.003598952202727058,13
2021-02-18,2330.TW,0.04788571587793665,13
2021-02-18,2449.TW,0.038221276956966276,13
2021-02-18,3037.TW,0.02096047916551156,13
2021-02-18,3189.TW,0.09497059813172098,13
2021-02-18,3264.TWO,0.030038615702135507,13
2021-02-18,3711.TW,0.09487925891489525,13
2021-02-18,4062.T,-0.018218924862921454,13
2021-02-18,600584.SS,0.04466882437397446,13
2021-02-18,6239.TW,0.017893167551227954,13
2021-02-18,8046.TW,0.07800868501207593,13
2021-02-18,AMKR,0.3752762832450496,13
2021-02-18,INTC,0.060714622530873945,13
2021-02-24,002156.SZ,-0.018920595747432968,2
2021-02-24,002185.SZ,-0.014356061469842443,2
2021-02-24,005930.KS,-0.0024357241646809132,2
2021-02-24,2330.TW,-0.013943026164088396,2
2021-02-24,2449.TW,-0.021424939880078903,2
2021-02-24,3037.TW,0.04308343916749323,2
2021-02-24,3189.TW,-0.03302674189675926,2
2021-02-24,3264.TWO,-0.013986079197418592,2
2021-02-24,3711.TW,-0.018018534566270554,2
2021-02-24,600584.SS,-0.027398878133061938,2
2021-02-24,6239.TW,0.009804002578859113,2
2021-02-24,8046.TW,-0.0292873557290453,2
2021-02-24,AMKR,0.004644406735751041,2
2021-02-24,INTC,-0.037185045994142546,2
2021-03-02,002156.SZ,0.035718054702104506,4
2021-03-02,002185.SZ,0.028278675998137572,4
2021-03-02,4062.T,0.031820627254016076,4
2021-03-02,600584.SS,0.022742421234195738,4
2021-03-02,AMKR,0.04757670618448284,4
2021-03-02,INTC,0.006271623755168154,4
2021-04-07,002156.SZ,0.0652509748747791,6
2021-04-07,002185.SZ,0.047163135520120955,6
2021-04-07,005930.KS,0.03671213130834289,6
2021-04-07,4062.T,-0.005752631443266876,6
2021-04-07,600584.SS,0.09107052193922494,6
2021-04-07,AMKR,0.10670943498887758,6
2021-04-07,INTC,0.03892023929204015,6
2021-05-06,002156.SZ,0.03718260641169803,8
2021-05-06,002185.SZ,0.010208198591940158,8
2021-05-06,005930.KS,0.006071945840142298,8
2021-05-06,2330.TW,-0.028645565012714095,8
2021-05-06,2449.TW,-0.05440686850691491,8
2021-05-06,3037.TW,-0.1278335471865239,8
2021-05-06,3189.TW,-0.13747084507841875,8
2021-05-06,3264.TWO,-0.1335314766115518,8
2021-05-06,3711.TW,-0.14403948069839295,8
2021-05-06,4062.T,-0.048974145161732346,8
2021-05-06,600584.SS,-0.013227323644780506,8
2021-05-06,6239.TW,-0.10194006276078202,8
2021-05-06,8046.TW,-0.08931557001341361,8
2021-05-06,AMKR,-0.06777274790103208,8
2021-05-06,INTC,-0.018630154195522435,8
2021-05-20,002156.SZ,-0.0041342342072135385,2
2021-05-20,002185.SZ,-0.0024743443149443795,2
2021-05-20,2330.TW,-0.008779371372720798,2
2021-05-20,2449.TW,-0.020372293537271186,2
2021-05-20,3037.TW,-0.0161781697952059,2
2021-05-20,3189.TW,-0.002125308598324341,2
2021-05-20,3264.TWO,0.010256482850275594,2
2021-05-20,3711.TW,-0.009433954333236618,2
2021-05-20,4062.T,-0.00887912382103434,2
2021-05-20,600584.SS,-0.0020928518251152536,2
2021-05-20,6239.TW,0.01990115943145402,2
2021-05-20,8046.TW,-0.02119068660370918,2
2021-05-20,AMKR,0.004134286449218805,2
2021-05-20,INTC,-0.008895329788658306,2
2021-06-02,002156.SZ,0.012680968374532984,2
2021-06-02,002185.SZ,0.005449558161421794,2
2021-06-02,005930.KS,0.0012414581365678616,2
2021-06-02,2330.TW,0.001673737841504821,2
2021-06-02,2449.TW,0.012651022536125742,2
2021-06-02,3037.TW,0.004434468640716296,2
2021-06-02,3264.TWO,0.007033986580009567,2
2021-06-02,3711.TW,0.013363293728139911,2
2021-06-02,4062.T,0.03291672555954663,2
2021-06-02,600584.SS,0.019717671659200818,2
2021-06-02,8046.TW,-0.013709293025683425,2
2021-06-15,005930.KS,-0.0061919356620765646,4
2021-06-15,4062.T,0.0071813024289141755,4
2021-06-15,AMKR,0.021856298637970065,4
2021-06-15,INTC,0.00815756138406717,4
2021-07-07,002156.SZ,-0.008309065127164478,2
2021-07-07,002185.SZ,0.013596805211882116,2
2021-07-07,005930.KS,0.009901192675026305,2
2021-07-07,2330.TW,0.0016908688350797348,2
2021-07-07,2449.TW,0.0011266680508051526,2
2021-07-07,3037.TW,0.003780806924869942,2
2021-07-07,3189.TW,0.058268854265629756,2
2021-07-07,3264.TWO,-0.004362306091320576,2
2021-07-07,3711.TW,-0.008810556332544184,2
2021-07-07,4062.T,0.014598827009597382,2
2021-07-07,600584.SS,0.006456308252423798,2
2021-07-07,6239.TW,-0.004576621157424129,2
2021-07-07,8046.TW,0.0036877190989702407,2
2021-07-26,002156.SZ,-0.02956760810246125,5
2021-07-26,002185.SZ,-0.023631558690865806,5
2021-07-26,005930.KS,0.010139630644146051,5
2021-07-26,2449.TW,0.031507087326733504,5
2021-07-26,3037.TW,0.014440697711120061,5
2021-07-26,3189.TW,0.0461620018803711,5
2021-07-26,3264.TWO,-0.02247283757982236,5
2021-07-26,3711.TW,-0.03838417678470745,5
2021-07-26,600584.SS,-0.042826608880097414,5
2021-07-26,6239.TW,-0.004514634876474919,5
2021-07-26,8046.TW,-0.04372973890703433,5
2021-07-26,AMKR,0.02522830214896139,5
2021-07-26,INTC,0.012949816077921207,5
2021-08-10,002156.SZ,-0.02468159317536541,4
2021-08-10,002185.SZ,-0.018638710159397914,4
2021-08-10,2330.TW,0.006745487260506488,4
2021-08-10,2449.TW,-0.03541077594933537,4
2021-08-10,3037.TW,-0.006872914726712507,4
2021-08-10,3189.TW,-0.030771638024761946,4
2021-08-10,3264.TWO,-0.021294885160932128,4
2021-08-10,3711.TW,-0.007782075989280095,4
2021-08-10,600584.SS,-0.03223130571912991,4
2021-08-10,6239.TW,0.004415049024947134,4
2021-08-10,8046.TW,-0.0329901680108692,4
2021-08-10,AMKR,0.01135747837338372,4
2021-08-10,INTC,0.0005565715460255373,4
2021-08-17,002156.SZ,-0.00048179765625281507,4
2021-08-17,002185.SZ,0.0038535799816486124,4
2021-08-17,2330.TW,0.005150070504262098,4
2021-08-17,2449.TW,-0.00668889632186782,4
2021-08-17,3037.TW,0.011049766095111171,4
2021-08-17,3189.TW,-0.011527507162491233,4
2021-08-17,3264.TWO,-0.00529565797040638,4
2021-08-17,3711.TW,0.01652924760034795,4
2021-08-17,600584.SS,-0.004277677291844598,4
2021-08-17,6239.TW,-0.01851917823363251,4
2021-08-17,8046.TW,-0.011912721787567717,4
2021-08-17,AMKR,0.004959123154238747,4
2021-08-17,INTC,-0.0009344311605098275,4
2021-09-08,002156.SZ,0.000984802730373168,2
2021-09-08,002185.SZ,0.008671722829513099,2
2021-09-08,005930.KS,-0.015645548037031817,2
2021-09-08,2330.TW,-0.012759314085068247,2
2021-09-08,2449.TW,-0.008781467347622099,2
2021-09-08,3037.TW,-0.0396090729752707,2
2021-09-08,3189.TW,-0.028795002223509822,2
2021-09-08,3264.TWO,-0.009077237097175984,2
2021-09-08,3711.TW,-0.024391393969010106,2
2021-09-08,4062.T,-0.01232679311853881,2
2021-09-08,600584.SS,0.004145539902357958,2
2021-09-08,8046.TW,-0.03363536576631407,2
2021-09-24,002156.SZ,0.014561015877916894,7
2021-09-24,002185.SZ,0.008000065650661102,7
2021-09-24,005930.KS,0.0025870767240538336,7
2021-09-24,2330.TW,-0.020202689160806926,7
2021-09-24,2449.TW,-0.016336458040849045,7
2021-09-24,3037.TW,-0.038001318070826004,7
2021-09-24,3189.TW,0.014051697034497313,7
2021-09-24,3264.TWO,-0.03922070731100458,7
2021-09-24,3711.TW,-0.012793483744445546,7
2021-09-24,4062.T,-0.030168116345095003,7
2021-09-24,600584.SS,0.01636604101034344,7
2021-09-24,6239.TW,-0.01869217098832941,7
2021-09-24,8046.TW,0.020441780502193932,7
2021-09-24,AMKR,-0.08876317796118992,7
2021-09-24,INTC,-0.0245559586304345,7
2021-10-08,005930.KS,-0.0343202367288422,8
2021-10-08,2449.TW,-0.020975557870977928,8
2021-10-08,3037.TW,-0.04255951154742726,8
2021-10-08,3189.TW,0.04359034536983021,8
2021-10-08,3264.TWO,-0.03833219086660444,8
2021-10-08,3711.TW,-0.07622742132335728,8
2021-10-08,4062.T,-0.10715426767161719,8
2021-10-08,6239.TW,-0.029128187686262602,8
2021-10-08,8046.TW,-0.009237893843358408,8
2021-10-08,AMKR,0.0011910909501439797,8
2021-10-08,INTC,0.009118901863912027,8
2021-10-12,002156.SZ,0.0005182539708814132,4
2021-10-12,002185.SZ,0.005730659227140935,4
2021-10-12,4062.T,0.026156671118640642,4
2021-10-12,600584.SS,0.0030805658291975756,4
2021-10-12,AMKR,-0.01967795258560797,4
2021-10-12,INTC,-0.00685245574946825,4
2021-11-04,002156.SZ,0.002892878570750604,2
2021-11-04,002185.SZ,-0.0022962484236415948,2
2021-11-04,005930.KS,-0.01550422222176308,2
2021-11-04,2449.TW,0.014962802239770086,2
2021-11-04,3037.TW,-0.044335721026327546,2
2021-11-04,3189.TW,0.035830959447361345,2
2021-11-04,3264.TWO,-0.027120300458096692,2
2021-11-04,3711.TW,-0.005073727791716622,2
2021-11-04,600584.SS,-0.0021695728993685317,2
2021-11-04,6239.TW,0.006217700698574614,2
2021-11-04,8046.TW,0.007575888416128751,2
2021-11-04,AMKR,-0.017660219640813567,2
2021-11-04,INTC,0.006236925547309723,2
2021-11-24,002156.SZ,-0.009389738655329827,2
2021-11-24,002185.SZ,-0.010589472635551364,2
2021-11-24,005930.KS,0.005326287713280018,2
2021-11-24,2330.TW,-0.004889981571240348,2
2021-11-24,2449.TW,0.0034542188780404253,2
2021-11-24,3037.TW,0.0050891901808180935,2
2021-11-24,3189.TW,-0.025533345804019662,2
2021-11-24,3264.TWO,-0.028170872445887247,2
2021-11-24,3711.TW,-0.014184601435123893,2
2021-11-24,600584.SS,0.014792631168858181,2
2021-11-24,6239.TW,-0.0010085002872264074,2
2021-11-24,8046.TW,-0.005362041288414625,2
2021-11-24,AMKR,-0.08463880541799398,2
2021-11-24,INTC,0.0062404826072646104,2
2021-11-29,002156.SZ,-0.04313082885292592,4
2021-11-29,002185.SZ,-0.02030535120017056,4
2021-11-29,005930.KS,-0.019178766969116724,4
2021-11-29,2330.TW,-0.011676668539570334,4
2021-11-29,2449.TW,-0.02117727843531632,4
2021-11-29,3037.TW,-0.014354168512562918,4
2021-11-29,3189.TW,-0.034045874417262825,4
2021-11-29,3264.TWO,-0.03522150387319386,4
2021-11-29,3711.TW,-0.024332166287405952,4
2021-11-29,4062.T,-0.0028653933975553185,4
2021-11-29,600584.SS,-0.015870985923624955,4
2021-11-29,6239.TW,-0.014271573584354443,4
2021-11-29,8046.TW,0.010309497953049595,4
2021-12-28,002156.SZ,0.0062273357971285,4
2021-12-28,002185.SZ,-0.005566599795692023,4
2021-12-28,005930.KS,-0.0037336200297789267,4
2021-12-28,2330.TW,0.0033056378824949783,4
2021-12-28,2449.TW,0.006825933849499623,4
2021-12-28,3037.TW,-0.012631761571868634,4
2021-12-28,3189.TW,-0.006309251448823251,4
2021-12-28,4062.T,0.0058737106540185414,4
2021-12-28,600584.SS,0.006581069198591692,4
2021-12-28,6239.TW,0.0040608274268159154,4
2021-12-28,8046.TW,0.015748215857440816,4
2022-01-04,002185.SZ,0.0031521149163618225,5
2022-01-04,2330.TW,0.025683918221670488,5
2022-01-04,2449.TW,-0.005596069764113893,5
2022-01-04,3189.TW,0.012793300046134722,5
2022-01-04,3264.TWO,-0.014519225764360804,5
2022-01-04,3711.TW,-0.009434040368719102,5
2022-01-04,600584.SS,0.0077670771573973806,5
2022-01-04,6239.TW,0.00713923411504409,5
2022-01-04,8046.TW,0.01904822157954363,5
2022-01-04,AMKR,-0.0008062339887488779,5
2022-01-04,INTC,-0.006387339077987365,5
2022-01-11,002185.SZ,-0.010404237115646177,4
2022-01-11,005930.KS,-0.003838766220510547,4
2022-01-11,2330.TW,0.014095649884402,4
2022-01-11,2449.TW,-0.007869593834206809,4
2022-01-11,3037.TW,-0.03747520934748112,4
2022-01-11,3189.TW,-0.028641624089635095,4
2022-01-11,3264.TWO,0.01132085193848183,4
2022-01-11,3711.TW,-0.0047057589286991965,4
2022-01-11,600584.SS,-0.039352577133569364,4
2022-01-11,6239.TW,0.010235474288249112,4
2022-01-11,8046.TW,-0.07631596046196326,4
2022-01-11,AMKR,-0.06094716646804856,4
2022-01-11,INTC,-0.010609612329830286,4
2022-01-19,002156.SZ,0.008893641384463484,2
2022-01-19,002185.SZ,0.008071012815836167,2
2022-01-19,005930.KS,-0.006472459305594569,2
2022-01-19,2330.TW,-0.031229364890940598,2
2022-01-19,2449.TW,0.0031932801209002062,2
2022-01-19,3037.TW,0.002254769556375564,2
2022-01-19,3189.TW,0.04225988026985421,2
2022-01-19,3264.TWO,-0.00944294957732488,2
2022-01-19,3711.TW,-0.004640338533427071,2
2022-01-19,4062.T,0.008915330854289992,2
2022-01-19,600584.SS,0.006849205682894986,2
2022-01-19,8046.TW,0.03168961090024712,2
2022-02-07,002156.SZ,-0.009148103810016003,12
2022-02-07,002185.SZ,-0.040366147411229125,12
2022-02-07,4062.T,0.071575400124066,12
2022-02-07,600584.SS,-0.056475434382755686,12
2022-02-07,AMKR,-0.00752607702728951,12
2022-02-07,INTC,-0.054808163798516475,12
2022-02-14,002156.SZ,-0.011781432027031427,4
2022-02-14,002185.SZ,-0.011894837397198623,4
2022-02-14,005930.KS,-0.006653442212927765,4
2022-02-14,2330.TW,0.001539678462752079,4
2022-02-14,2449.TW,-0.003372558809022517,4
2022-02-14,3037.TW,0.02047855494376249,4
2022-02-14,3189.TW,0.002259788985585459,4
2022-02-14,3264.TWO,-0.013121203244046954,4
2022-02-14,3711.TW,-0.00484258160403294,4
2022-02-14,600584.SS,-0.005740967377086724,4
2022-02-14,6239.TW,-0.00828163819714056,4
2022-02-14,8046.TW,-0.0038835484256193945,4
2022-02-14,AMKR,-0.03932502610564698,4
2022-02-14,INTC,-0.02126232269031093,4
2022-02-24,002156.SZ,0.019597750671988635,3
2022-02-24,002185.SZ,0.01396327406643329,3
2022-02-24,2330.TW,-0.011137659829936572,3
2022-02-24,2449.TW,-0.01026826623067972,3
2022-02-24,3037.TW,0.012552339275821745,3
2022-02-24,3189.TW,-0.013953737249572353,3
2022-02-24,3264.TWO,-0.019608580899477663,3
2022-02-24,3711.TW,-0.028987561129831384,3
2022-02-24,4062.T,-0.03364819518528639,3
2022-02-24,600584.SS,0.021315185703069343,3
2022-02-24,6239.TW,-0.012565533220547254,3
2022-02-24,8046.TW,-0.007533020295409545,3
2022-02-24,AMKR,-0.031611360088824106,3
2022-02-24,INTC,-0.007801072196719918,3
2022-03-02,002156.SZ,-0.01212122062341146,5
2022-03-02,002185.SZ,-0.0041754641362615795,5
2022-03-02,2449.TW,0.008013743838871577,5
2022-03-02,3037.TW,-0.02997230858815226,5
2022-03-02,3189.TW,-0.011074278383678625,5
2022-03-02,3264.TWO,0.01373920765844042,5
2022-03-02,3711.TW,0.036583474093167166,5
2022-03-02,4062.T,0.030386585993362213,5
2022-03-02,600584.SS,-0.0007119205236435222,5
2022-03-02,6239.TW,0.012658422599848746,5
2022-03-02,8046.TW,0.02822381009335362,5
2022-03-02,AMKR,-0.023553687470669785,5
2022-03-02,INTC,0.02075904479430708,5
2022-03-10,002156.SZ,-0.010582141613499909,2
2022-03-10,002185.SZ,-0.017296808966003954,2
2022-03-10,2330.TW,0.00884185746181889,2
2022-03-10,2449.TW,-0.0023866248068985744,2
2022-03-10,3037.TW,0.04967148929003976,2
2022-03-10,3189.TW,0.0026917655044710817,2
2022-03-10,3264.TWO,0.010298762060642744,2
2022-03-10,3711.TW,0.021616906929048982,2
2022-03-10,4062.T,-0.013448761498448758,2
2022-03-10,600584.SS,0.006644551333236503,2
2022-03-10,6239.TW,0.024378550994805456,2
2022-03-10,8046.TW,0.022869976658298742,2
2022-03-10,AMKR,0.03020782592656085,2
2022-03-10,INTC,-0.0037822492474580225,2
2022-03-22,002156.SZ,0.007417902831061,4
2022-03-22,002185.SZ,0.0018049370813742957,4
2022-03-22,005930.KS,-0.011380093504076504,4
2022-03-22,2330.TW,0.00856911658683565,4
2022-03-22,2449.TW,0.009378688081749853,4
2022-03-22,3037.TW,0.029182775775417554,4
2022-03-22,3189.TW,0.021053294072721277,4
2022-03-22,3264.TWO,-0.0019861540548249366,4
2022-03-22,3711.TW,0.004773236661498004,4
2022-03-22,600584.SS,0.010903652162538711,4
2022-03-22,6239.TW,-0.005099384746197692,4
2022-03-22,8046.TW,0.01651230418575237,4
2022-03-22,AMKR,0.016274544411506404,4
2022-03-22,INTC,0.006554682806089527,4
2022-04-06,005930.KS,0.0014460562841787962,5
2022-04-06,4062.T,-0.001662544467331488,5
2022-04-06,AMKR,-0.01530995464816276,5
2022-04-06,INTC,-0.007290312529834277,5
2022-04-19,002156.SZ,0.021234933520104804,4
2022-04-19,002185.SZ,0.017499069467079187,4
2022-04-19,005930.KS,0.0015002331961489982,4
2022-04-19,2330.TW,-0.0017812680406675899,4
2022-04-19,3037.TW,0.007290359684843418,4
2022-04-19,3189.TW,0.016438660886639384,4
2022-04-19,3264.TWO,-0.009809372086044755,4
2022-04-19,4062.T,-0.011278355263402498,4
2022-04-19,600584.SS,0.020834202090331294,4
2022-04-19,6239.TW,-0.0010734600884274598,4
2022-04-19,8046.TW,-0.0011345039135432257,4
2022-05-06,002156.SZ,0.046307981403733434,8
2022-05-06,002185.SZ,-0.009411905650483159,8
2022-05-06,005930.KS,0.046730435172314566,8
2022-05-06,2330.TW,0.020504378404932456,8
2022-05-06,2449.TW,0.01703190452456165,8
2022-05-06,3037.TW,0.0590489915457041,8
2022-05-06,3189.TW,0.12020312416411456,8
2022-05-06,3264.TWO,0.04385194752725356,8
2022-05-06,3711.TW,0.05847175103712718,8
2022-05-06,4062.T,-0.023554456079577436,8
2022-05-06,600584.SS,0.1247399163681478,8
2022-05-06,6239.TW,0.01279348308173215,8
2022-05-06,8046.TW,0.05659564085863164,8
2022-05-06,AMKR,0.059475960270625204,8
2022-05-06,INTC,0.02877260285070559,8
2022-05-10,002156.SZ,0.0007696523685538394,4
2022-05-10,002185.SZ,0.025784106400813113,4
2022-05-10,2330.TW,-0.015267722482125275,4
2022-05-10,2449.TW,0.02239351806864585,4
2022-05-10,3037.TW,0.014319990690252492,4
2022-05-10,3189.TW,-0.023739859217975293,4
2022-05-10,3264.TWO,-0.01663923354448147,4
2022-05-10,3711.TW,-0.018947970909822108,4
2022-05-10,4062.T,-0.003220355542331965,4
2022-05-10,600584.SS,0.003927523619417752,4
2022-05-10,6239.TW,-0.005344890416061619,4
2022-05-10,8046.TW,-0.016321686549515935,4
2022-05-10,AMKR,0.019216530674938878,4
2022-05-10,INTC,-0.006749318900498288,4
2022-06-02,002156.SZ,0.011544152253245538,3
2022-06-02,002185.SZ,0.01991876749491786,3
2022-06-02,005930.KS,-0.0044411828929967045,3
2022-06-02,2330.TW,0.0036495781234846397,3
2022-06-02,2449.TW,0.010977007823657976,3
2022-06-02,3037.TW,-0.035846172270094664,3
2022-06-02,3189.TW,-0.03840937704098896,3
2022-06-02,3264.TWO,0.045368480592222246,3
2022-06-02,4062.T,-0.07161402213737184,3
2022-06-02,600584.SS,0.007951660960720534,3
2022-06-02,8046.TW,-0.06268365849609862,3
2022-06-02,AMKR,-0.005367102932222068,3
2022-06-02,INTC,-0.002922300434225836,3
2022-06-07,002156.SZ,0.031924927252312024,5
2022-06-07,002185.SZ,0.023556829638198003,5
2022-06-07,005930.KS,0.0014980495802266736,5
2022-06-07,2449.TW,0.005479333277693218,5
2022-06-07,3189.TW,0.014815144100131801,5
2022-06-07,3264.TWO,-0.0039762607694725305,5
2022-06-07,3711.TW,0.004796129767612468,5
2022-06-07,4062.T,0.013201447843053903,5
2022-06-07,600584.SS,0.03421534034292463,5
2022-06-07,6239.TW,-0.002028252113116335,5
2022-06-07,8046.TW,0.0026844574396711514,5
2022-06-07,AMKR,-0.0009864258768992988,5
2022-06-07,INTC,-0.0164574951566006,5
2022-06-22,002156.SZ,-0.0068028118052661235,2
2022-06-22,002185.SZ,-0.003288045100907279,2
2022-06-22,005930.KS,-0.0034130846370662663,2
2022-06-22,2330.TW,0.01395834205669772,2
2022-06-22,2449.TW,0.02600473603708526,2
2022-06-22,3037.TW,0.0734275520282387,2
2022-06-22,3189.TW,0.06759320939883083,2
2022-06-22,3264.TWO,0.015980659380716612,2
2022-06-22,3711.TW,0.03272295985143746,2
2022-06-22,4062.T,0.027834694379969965,2
2022-06-22,600584.SS,-0.005137438261025699,2
2022-06-22,6239.TW,0.01367707164046102,2
2022-06-22,8046.TW,0.04894938935637329,2
2022-07-06,002156.SZ,0.005390886684943634,2
2022-07-06,002185.SZ,-0.005491709870095587,2
2022-07-06,005930.KS,0.0017497892356954977,2
2022-07-06,2330.TW,0.01354442776820061,2
