,2330.TW,3711.TW,6239.TW,2449.TW,3264.TWO,3037.TW,8046.TW,3189.TW,AMKR,INTC,600584.SS,002156.SZ,002185.SZ,005930.KS,4062.T
2021-12-27 00:00:00,556.869140625,83.25764465332031,76.21123504638672,34.31196975708008,46.292274475097656,213.3081817626953,501.1900024414063,212.33865356445312,22.20382308959961,48.1725959777832,29.80476951599121,19.183521270751957,12.321640014648438,72901.515625,3299.622314453125
2021-12-28 00:00:00,565.1394653320312,83.65410614013672,76.75174713134766,34.70100021362305,46.20856475830078,216.0197296142578,497.7095031738281,214.5785217285156,22.40984535217285,48.005653381347656,30.03937530517578,19.27284049987793,12.478853225708008,72992.4296875,3352.76416015625
2021-12-29 00:00:00,566.058349609375,84.05058288574219,76.52010345458984,34.66209030151367,46.62711715698242,210.5966339111328,495.0991821289063,211.8907012939453,23.23393821716309,48.07058334350586,29.77544403076172,19.163671493530277,12.321640014648438,71952.3984375,3280.298095703125
2021-12-30 00:00:00,565.1394653320312,84.44703674316406,75.43909454345703,34.85660552978516,46.459693908691406,208.7889404296875,497.7095031738281,208.75489807128903,23.03728485107422,47.98711013793945,30.0882511138916,19.282764434814453,12.449377059936523,71495.8359375,3304.453369140625
2021-12-31 00:00:00,,,,,,,,,23.21521377563477,47.76451873779297,30.322858810424805,19.282764434814453,12.488680839538574,,
2022-01-03 00:00:00,579.8424682617188,83.65410614013672,75.97959899902344,34.66209030151367,45.79000854492188,208.7889404296875,507.2808532714844,211.44271850585935,24.57310104370117,49.35048675537109,,,,,
2022-01-04 00:00:00,602.8154907226562,84.84351348876953,75.74795532226562,34.623191833496094,45.45516204833984,214.2120361328125,509.0211791992188,210.99473571777344,24.198511123657227,49.28556442260742,30.25443458557129,19.39193344116211,12.518157958984377,71861.09375,3401.074951171875
2022-01-05 00:00:00,597.3019409179688,88.01522827148438,77.21503448486328,34.895511627197266,45.70629501342773,207.88510131835935,512.5016479492188,206.0670623779297,23.45869827270508,49.96260452270508,29.765670776367188,19.14382553100586,12.449377059936523,70674.0546875,3362.42626953125
2022-01-06 00:00:00,591.788330078125,86.03290557861328,76.05681610107422,34.428680419921875,45.28773498535156,199.75045776367188,498.5796813964844,204.27517700195312,23.59917259216309,50.09245681762695,29.66791534423828,18.994962692260746,12.478853225708008,70217.5078125,3203.001220703125
2022-01-07 00:00:00,582.59912109375,84.44703674316406,75.05301666259766,34.739898681640625,44.11578369140625,196.5869903564453,485.52783203125,190.38804626464844,22.20382308959961,49.56380462646485,29.63858985900879,18.85602188110352,12.341293334960938,71495.8359375,3188.507568359375
2022-01-10 00:00:00,590.869384765625,84.05058288574219,75.82516479492188,34.46758270263672,44.61804962158203,189.35618591308597,449.8529052734375,185.0123748779297,22.1944580078125,51.20542144775391,28.49488639831543,18.85602188110352,12.213557243347168,71221.90625,
2022-01-11 00:00:00,598.2208862304688,84.44703674316406,75.74795532226562,34.58429336547852,43.697227478027344,188.45236206054688,442.8918762207031,179.18873596191406,22.775070190429688,51.85464859008789,27.957246780395508,18.80640411376953,12.075993537902832,72043.703125,3116.04150390625
2022-01-12 00:00:00,606.4910888671875,84.84351348876953,76.13402557373047,34.2730712890625,43.52980041503906,195.23123168945312,439.4114074707031,180.08470153808594,22.7563419342041,51.69697952270508,28.426456451416016,19.03465843200684,12.174251556396484,72043.703125,3256.142822265625
2022-01-13 00:00:00,607.4100952148438,83.25764465332031,76.44288635253906,35.36233901977539,43.2786750793457,197.03890991210935,452.4632568359375,179.63671875,22.44729995727539,50.95500564575195,28.27005386352539,18.73693084716797,12.085820198059082,71130.6171875,3280.298095703125
2022-01-14 00:00:00,617.518310546875,83.65410614013672,76.05681610107422,34.545387268066406,43.44609451293945,198.84661865234372,447.2424926757813,180.08470153808594,23.40250968933105,51.65987396240234,28.18207550048828,18.67738914489746,12.056342124938965,70582.7421875,3231.9873046875
2022-01-17 00:00:00,627.6265258789062,85.63643646240234,76.5973129272461,36.490509033203125,44.53433990478516,200.202392578125,459.4241943359375,186.80426025390625,,,28.44601058959961,18.88579559326172,12.125123977661133,70765.3671875,3236.818603515625
2022-01-18 00:00:00,608.3290405273438,85.23997497558594,76.5973129272461,36.60721969604492,44.11578369140625,200.65431213378903,474.21630859375,194.8677673339844,21.77304077148437,50.78805541992188,28.641511917114254,19.05450820922852,12.223381996154783,70308.8203125,3265.804931640625
2022-01-19 00:00:00,600.977783203125,83.25764465332031,76.05681610107422,36.72393035888672,44.53433990478516,194.7792816162109,451.5931091308594,190.83599853515625,21.12687492370605,49.730743408203125,28.133201599121094,18.74685478210449,12.095645904541016,69669.640625,3072.56201171875
2022-01-20 00:00:00,598.2208862304688,83.65410614013672,76.82896423339844,36.33489990234375,44.61804962158203,200.65431213378903,457.6839294433594,190.83599853515625,20.76165199279785,48.26535034179688,27.65421295166016,18.151403427124023,11.958083152770996,69852.265625,3077.3935546875
2022-01-21 00:00:00,589.0316162109375,80.48239135742188,75.97959899902344,35.86806869506836,44.36691284179688,181.67349243164065,426.7946472167969,179.63671875,20.227855682373047,48.26535034179688,27.54668617248535,18.06208610534668,12.01703929901123,69030.453125,3024.251953125
2022-01-24 00:00:00,600.0586547851562,80.48239135742188,75.67073822021484,35.67355728149414,44.36691284179688,187.09657287597656,431.580322265625,184.56439208984372,20.79910659790039,48.1725959777832,27.419605255126957,18.042238235473636,11.92860507965088,68573.921875,2995.26513671875
2022-01-25 00:00:00,589.0316162109375,79.29300689697266,75.74795532226562,35.24563217163086,43.6135139465332,181.22157287597656,415.0480041503906,177.3968505859375,19.984376907348636,47.30078125,27.27297592163086,17.52617645263672,11.72226333618164,67569.515625,2821.345947265625
2022-01-26 00:00:00,584.4369506835938,78.34149169921875,75.36187744140625,34.85660552978516,43.697227478027344,180.7696533203125,410.6974182128906,180.53265380859372,20.106115341186523,47.94073867797852,27.77151870727539,17.436857223510742,11.67313289642334,67569.515625,2864.825927734375
2022-01-27 00:00:00,,,,,,,,,19.06662940979004,44.56475830078125,26.627809524536133,16.752086639404297,11.24079418182373,65104.1328125,2739.218017578125
2022-01-28 00:00:00,,,,,,,,,19.68470573425293,44.26797103881836,26.2465763092041,17.2780704498291,11.21131706237793,66930.34375,2859.994873046875
2022-01-31 00:00:00,,,,,,,,,20.62118148803711,45.27890396118164,,,,,3043.575439453125
2022-02-01 00:00:00,,,,,,,,,20.55562210083008,45.39947891235352,,,,,3004.927001953125
2022-02-02 00:00:00,,,,,,,,,20.686731338500977,45.91885757446289,,,,,3140.197021484375
2022-02-03 00:00:00,,,,,,,,,19.83453750610352,44.778076171875,,,,66930.34375,2990.433837890625
2022-02-04 00:00:00,,,,,,,,,19.628517150878903,44.86685562133789,,,,67569.515625,3077.3935546875
2022-02-07 00:00:00,583.5180053710938,79.29300689697266,73.66314697265625,34.2730712890625,43.44609451293945,183.481201171875,415.9181213378906,181.4285888671875,19.600419998168945,45.02573394775391,26.59848403930664,17.52617645263672,11.447137832641602,66656.421875,2913.13671875
2022-02-08 00:00:00,577.0855712890625,79.29300689697266,73.5859375,34.15636444091797,43.6135139465332,185.7408142089844,440.2815551757813,188.148193359375,20.387062072753903,45.61447525024414,27.028594970703125,17.6452693939209,11.496267318725586,66656.421875,2748.880126953125
2022-02-09 00:00:00,581.6802368164062,80.87885284423828,74.51251220703125,34.35087585449219,45.53887176513672,200.202392578125,457.6839294433594,201.13937377929688,21.613842010498047,46.64247131347656,27.30230140686035,17.84375,11.604351997375488,66656.421875,2802.021728515625
2022-02-10 00:00:00,596.3829956054688,82.06825256347656,74.8985824584961,34.66209030151367,44.95289611816406,196.5869903564453,448.9827575683594,198.0035858154297,20.780372619628903,45.66121292114258,27.321855545043945,17.794132232666016,11.633830070495604,68847.8515625,2855.16357421875
2022-02-11 00:00:00,597.3019409179688,81.67179107666016,74.2808609008789,34.545387268066406,44.36691284179688,200.65431213378903,447.2424926757813,198.4515380859375,19.572322845458984,44.51173400878906,27.165451049804688,17.585721969604492,11.496267318725586,68391.296875,
2022-02-14 00:00:00,585.3558349609375,79.29300689697266,73.5859375,33.68953323364258,43.1949577331543,196.5869903564453,431.580322265625,193.0758514404297,19.806446075439453,44.46500778198242,26.823314666748047,17.675039291381836,11.486441612243652,67295.5703125,2719.8935546875
2022-02-15 00:00:00,581.6802368164062,79.29300689697266,73.7403564453125,33.88404846191406,42.86011505126953,201.1062164306641,436.801025390625,193.0758514404297,22.65332794189453,45.26870346069336,27.263202667236328,17.813980102539062,11.653481483459473,67295.5703125,2729.555908203125
2022-02-16 00:00:00,593.6262817382812,81.27532196044922,73.97200775146484,34.078556060791016,43.2786750793457,211.04856872558597,459.4241943359375,194.8677673339844,23.374414443969727,45.07245635986328,27.214324951171875,17.784208297729492,11.663307189941406,68299.9765625,2797.19091796875
2022-02-17 00:00:00,592.7073974609375,82.4647216796875,75.20744323730469,34.31196975708008,43.2786750793457,211.952392578125,456.8138427734375,192.179931640625,22.65332794189453,44.455657958984375,26.98949432373047,17.75443458557129,11.614178657531738,68482.609375,2768.20458984375
2022-02-18 00:00:00,585.3558349609375,82.4647216796875,74.74415588378906,34.35087585449219,43.11124801635742,218.7312774658203,466.3851623535156,195.3157196044922,21.969701766967773,42.09129333496094,26.979719161987305,17.794132232666016,11.67313289642334,67843.453125,2753.71142578125
2022-02-21 00:00:00,580.7612915039062,83.25764465332031,74.20364379882812,34.2730712890625,43.11124801635742,214.6639709472656,463.7748107910156,193.97183227539065,,,27.224102020263672,18.05216217041016,11.879475593566896,67843.453125,2628.103515625
2022-02-22 00:00:00,576.1666259765625,81.67179107666016,73.35429382324219,33.5339241027832,41.85558319091797,214.6639709472656,453.3333435058594,188.148193359375,21.28607177734375,41.76421356201172,26.66691398620605,17.972766876220703,11.830347061157228,67843.453125,2541.143798828125
2022-02-23 00:00:00,574.328857421875,80.87885284423828,73.27706909179688,33.92294692993164,42.27413177490234,217.37548828125,460.2943115234375,191.28399658203125,20.42451477050781,41.72683334350586,27.81061744689941,18.409433364868164,12.046515464782717,67843.453125,
2022-02-24 00:00:00,555.0313720703125,79.05512237548828,71.57833099365234,33.26161193847656,41.18589019775391,219.6351318359375,445.5022888183594,189.9400787353516,21.78240776062012,43.66130828857422,27.214324951171875,18.06208610534668,11.751738548278809,65286.77734375,2492.83349609375
2022-02-25 00:00:00,555.0313720703125,78.73794555664062,72.73656463623047,33.84514236450195,42.35784530639648,229.57745361328125,455.9437255859375,203.3792266845703,21.91351318359375,44.58649826049805,27.468481063842773,18.12162971496582,11.791044235229492,65651.984375,2661.921142578125
2022-02-28 00:00:00,,,,,,,,,21.275346755981445,44.5771484375,27.36095428466797,17.96284294128418,11.751738548278809,65651.984375,2666.751708984375
2022-03-01 00:00:00,555.0313720703125,81.67179107666016,73.66314697265625,34.11745834350586,42.943824768066406,222.798583984375,468.9955139160156,201.13937377929688,20.121013641357425,43.75476837158203,27.44893264770508,17.90329933166504,11.741913795471191,,2744.04931640625
2022-03-02 00:00:00,552.2744750976562,81.27532196044922,74.2808609008789,33.92294692993164,42.943824768066406,225.96206665039065,476.8267211914063,199.3474578857422,20.9374942779541,45.670555114746094,27.1263484954834,17.80405616760254,11.653481483459473,65469.38671875,2715.062744140625
2022-03-03 00:00:00,553.1934204101562,82.06825256347656,75.13024139404297,34.31196975708008,43.52980041503906,222.3466644287109,465.51507568359375,194.4197998046875,20.590261459350582,44.7921028137207,26.891742706298828,17.714736938476562,11.47661590576172,66565.09375,2734.386962890625
2022-03-04 00:00:00,546.7610473632812,80.87885284423828,75.05301666259766,34.15636444091797,43.2786750793457,221.44281005859372,475.9565124511719,194.8677673339844,19.81132125854492,44.92293167114258,26.78421401977539,17.794132232666016,11.447137832641602,66565.09375,2647.42724609375
2022-03-07 00:00:00,529.3013305664062,77.38996887207031,73.27706909179688,32.63916778564453,41.85558319091797,200.65431213378903,430.275146484375,176.50091552734375,18.666370391845703,44.5584602355957,25.57208251953125,17.268146514892578,11.181839942932127,64008.4140625,2521.81982421875
2022-03-08 00:00:00,517.3554077148438,76.20056915283203,71.96440887451172,32.63916778564453,40.43249130249024,195.23123168945312,413.7428283691406,166.19757080078125,19.23884391784668,44.3902473449707,24.926916122436523,16.970420837402344,10.887064933776855,63460.54296875,2531.481689453125
2022-03-09 00:00:00,521.9500732421875,77.86572265625,73.7403564453125,32.561363220214844,40.85104751586914,205.1735382080078,423.3141479492188,166.64553833007812,20.027172088623047,44.51173400878906,25.093095779418945,16.791784286499023,10.700372695922852,,2497.664306640625
2022-03-10 00:00:00,539.40966796875,79.689453125,74.51251220703125,33.028194427490234,42.27413177490234,217.82742309570312,433.755615234375,176.50091552734375,19.895782470703125,43.60524368286133,25.171297073364254,17.11928367614746,10.867412567138672,63460.54296875,2671.583251953125
2022-03-11 00:00:00,528.382568359375,79.689453125,74.82138061523438,32.67807388305664,41.813724517822266,212.85626220703125,425.4894714355469,172.91712951660156,19.539159774780277,42.829586029052734,25.298376083374023,17.287994384765625,11.132710456848145,63917.12109375,2492.83349609375
2022-03-14 00:00:00,525.625732421875,80.87885284423828,75.51631164550781,33.49502182006836,42.02300262451172,203.3658599853516,422.0089721679688,168.43743896484375,19.633007049560547,41.49319839477539,24.69230842590332,17.069664001464844,10.975496292114258,64099.73046875,2488.002685546875
2022-03-15 00:00:00,512.7607421875,78.4207763671875,74.12643432617188,32.75587463378906,40.80919647216797,196.5869903564453,398.9507446289063,154.10232543945312,20.15855026245117,41.87635040283203,23.167369842529297,16.23602867126465,10.41542148590088,64099.73046875,2512.157470703125
2022-03-16 00:00:00,515.30029296875,79.1344223022461,73.1998519897461,32.87257766723633,40.516204833984375,192.06776428222656,400.2559509277344,154.55029296875,21.1721134185791,43.57720184326172,23.97871398925781,16.692543029785156,10.759326934814451,64282.33984375,2608.779541015625
2022-03-17 00:00:00,537.463623046875,82.06825256347656,74.74415588378906,33.1448974609375,42.10671615600586,203.8177795410156,425.9245300292969,167.093505859375,21.73520278930664,44.053810119628906,24.848712921142575,17.099435806274414,10.837932586669922,64282.33984375,2748.880126953125
2022-03-18 00:00:00,536.540283203125,82.8611831665039,75.90238189697266,33.028194427490234,42.1904296875,198.39468383789065,418.0934143066406,168.43743896484375,22.091827392578125,44.3435173034668,24.966014862060547,17.327693939208984,10.877238273620604,64556.2890625,2797.19091796875
2022-03-21 00:00:00,541.15771484375,83.25764465332031,75.51631164550781,33.339412689208984,42.10671615600586,204.2696990966797,425.0544128417969,172.0211944580078,21.885358810424805,44.28744888305664,25.23972511291504,17.456707000732422,10.896888732910156,63825.796875,
2022-03-22 00:00:00,538.387451171875,82.8611831665039,75.20744323730469,33.45611572265625,42.02300262451172,209.6927795410156,426.359619140625,173.36509704589844,21.87597274780273,45.22197723388672,25.093095779418945,17.46663475036621,10.995147705078123,64191.03125,2806.85302734375
2022-03-23 00:00:00,544.8516235351562,83.65410614013672,74.58972930908203,33.45611572265625,42.44156265258789,216.0197296142578,447.2424926757813,178.74078369140625,21.50996971130371,45.109840393066406,25.181072235107425,17.49640464782715,10.936192512512209,64373.65234375,2917.96728515625
2022-03-24 00:00:00,545.7750244140625,83.25764465332031,73.7403564453125,33.72843551635742,42.608985900878906,215.56781005859372,442.0217590332031,180.9806365966797,22.298288345336918,48.240509033203125,24.78028678894043,17.23837661743164,10.74950122833252,63734.4765625,2975.9404296875
2022-03-25 00:00:00,552.2393188476562,82.8611831665039,73.89478302001953,33.49502182006836,42.27413177490234,222.3466644287109,450.7229919433594,181.8765869140625,22.45783233642578,48.43677520751953,24.702083587646484,17.24829864501953,10.670894622802734,63734.4765625,3004.927001953125
2022-03-28 00:00:00,539.3106689453125,82.06825256347656,73.5859375,33.45611572265625,41.56259536743164,217.82742309570312,444.6321411132813,180.08470153808594,22.11997985839844,48.13771438598633,24.78028678894043,17.34754180908203,10.729849815368652,63643.19140625,2961.447509765625
2022-03-29 00:00:00,543.9280395507812,82.06825256347656,73.66314697265625,33.26161193847656,41.4370231628418,220.5389709472656,454.2034606933594,173.36509704589844,22.47660255432129,48.82926559448242,24.350173950195312,16.96049690246582,10.405595779418944,64099.73046875,3019.419921875
2022-03-30 00:00:00,554.0863647460938,82.8611831665039,73.5859375,33.41721725463867,41.93928909301758,224.6062774658203,467.2553405761719,177.3968505859375,21.26596450805664,48.06295776367188,24.7607364654541,17.099435806274414,10.562809944152832,64155.71484375,2985.494140625
2022-03-31 00:00:00,551.31591796875,82.06825256347656,73.35429382324219,33.339412689208984,41.93928909301758,225.0581970214844,455.9437255859375,174.26107788085938,20.3837890625,46.31538009643555,24.027591705322266,16.454362869262695,10.326990127563477,63880.359375,2932.181640625
2022-04-01 00:00:00,543.9280395507812,82.06825256347656,73.81757354736328,32.833675384521484,41.52073287963867,220.0870513916016,457.6839294433594,181.4285888671875,19.999011993408203,44.96031188964844,23.94938850402832,16.484132766723633,10.385944366455078,63421.4609375,2917.64208984375
2022-04-04 00:00:00,,,,,,,,,20.0740909576416,45.97895431518555,,,,63605.01953125,2907.94873046875
2022-04-05 00:00:00,,,,,,,,,18.985456466674805,44.97899627685547,,,,63513.23828125,2912.79541015625
2022-04-06 00:00:00,533.769775390625,80.87885284423828,73.4314956665039,31.900020599365234,40.89290237426758,208.33702087402344,448.9827575683594,183.66845703125,18.356672286987305,44.4276237487793,23.705007553100582,16.13678741455078,10.238555908203123,62870.76171875,2752.8583984375
2022-04-07 00:00:00,522.6881103515625,79.1344223022461,72.73656463623047,31.43319129943848,40.34878158569336,205.1735382080078,442.8918762207031,172.46917724609375,18.215900421142575,44.446319580078125,23.09894371032715,15.610801696777344,9.914301872253418,62411.85546875,2665.619873046875
2022-04-08 00:00:00,523.6115112304688,79.689453125,72.5821304321289,31.900020599365234,40.767333984375,208.7889404296875,433.3205871582031,172.0211944580078,17.878049850463867,43.941673278808594,23.29444694519043,15.422243118286133,9.865172386169434,62228.27734375,2622.00048828125
2022-04-11 00:00:00,515.30029296875,77.62784576416016,72.3504867553711,31.58880043029785,39.84651184082031,192.97161865234372,395.9053649902344,163.50973510742188,17.643428802490234,43.52113342285156,22.189844131469727,14.69777488708496,9.403356552124023,62320.0625,2549.3017578125
2022-04-12 00:00:00,514.3767700195312,76.59703826904297,71.5011215209961,31.74441146850586,38.59084701538086,194.32737731933597,395.0351867675781,166.19757080078125,17.643428802490234,43.45571899414063,22.883886337280277,15.11458969116211,9.629351615905762,61494.03125,2510.529296875
2022-04-13 00:00:00,529.1524658203125,78.57936096191406,72.3504867553711,32.17233657836914,38.96754455566406,195.68313598632807,405.4766540527344,167.5414581298828,17.915586471557617,43.93231964111328,22.571075439453125,14.797016143798828,9.481964111328123,63054.328125,2631.693603515625
2022-04-14 00:00:00,529.1524658203125,78.89653015136719,72.3504867553711,32.1334342956543,39.72094345092773,196.5869903564453,406.3468017578125,169.7813262939453,17.66219711303711,42.680057525634766,23.14781951904297,15.09474277496338,9.54092025756836,61952.9453125,2660.77294921875
2022-04-15 00:00:00,518.9942626953125,77.62784576416016,71.96440887451172,31.74441146850586,38.59084701538086,185.2888946533203,383.7236328125,162.1658172607422,,,23.21624183654785,14.797016143798828,9.462312698364258,61126.90625,2592.9208984375
2022-04-18 00:00:00,518.0706176757812,77.62784576416016,71.88719940185547,31.74441146850586,38.21414566040039,186.6446533203125,383.2885437011719,164.8536376953125,17.756046295166016,43.586551666259766,23.705007553100582,15.11458969116211,9.629351615905762,61218.6796875,2563.84130859375
2022-04-19 00:00:00,521.7647094726562,77.78643035888672,72.65935516357422,32.09453201293945,38.71641540527344,190.26004028320312,390.68463134765625,168.88539123535156,18.53498268127441,44.7921028137207,23.382423400878903,15.08481788635254,9.56057071685791,61769.3828125,2694.699462890625
2022-04-20 00:00:00,526.3821411132812,78.65865325927734,72.5821304321289,32.05562973022461,39.42795944213867,198.84661865234372,398.9507446289063,172.46917724609375,18.55375289916992,44.96031188964844,23.196691513061523,14.846636772155762,9.481964111328123,61861.1484375,2660.77294921875
2022-04-21 00:00:00,521.7647094726562,78.89653015136719,72.5821304321289,31.93892478942871,39.42795944213867,198.84661865234372,402.4312438964844,176.50091552734375,18.610063552856445,44.3902473449707,22.71770477294922,14.449667930603027,9.167535781860352,62136.49609375,2685.00634765625
2022-04-22 00:00:00,515.30029296875,78.57936096191406,72.5821304321289,31.861122131347656,39.21868133544922,189.80812072753903,378.0678405761719,164.8536376953125,18.06574440002441,43.49309158325195,22.24849510192871,13.993155479431152,9.13805866241455,61494.03125,2641.386962890625
2022-04-25 00:00:00,505.1421203613281,75.01118469238281,70.8833999633789,31.238679885864254,37.50260162353516,182.57733154296875,353.7044677734375,159.47799682617188,18.40359687805176,43.97905349731445,20.400968551635746,12.89156436920166,8.30285930633545,60851.55078125,2515.3759765625
2022-04-26 00:00:00,504.218505859375,75.32835388183594,72.96820831298828,31.160873413085938,36.83290863037109,180.31773376464844,353.2694091796875,150.96652221679688,17.718507766723633,42.53987121582031,19.50164604187012,12.504520416259766,7.8410444259643555,60667.99609375,2558.994873046875
2022-04-27 00:00:00,485.7489929199219,72.79096984863281,73.97200775146484,31.12196922302246,35.87023162841797,195.68313598632807,355.8797607421875,150.07057189941406,17.305570602416992,42.25951385498047,20.547595977783203,13.129746437072754,8.3126859664917,59658.38671875,2568.68798828125
2022-04-28 00:00:00,490.3663330078125,73.74249267578125,71.96440887451172,31.705507278442383,36.41435241699219,185.7408142089844,343.6980285644531,143.79896545410156,18.37544059753418,43.77345657348633,20.38141822814941,12.772475242614746,8.3912935256958,59474.81640625,2394.2109375
2022-04-29 00:00:00,496.830810546875,75.80410766601562,72.11885070800781,31.47208976745605,36.41435241699219,192.51968383789065,351.5291442871094,153.65435791015625,17.65281105041504,40.73622512817383,21.134113311767575,13.169443130493164,8.40112018585205,61861.1484375,
2022-05-02 00:00:00,,,,,,,,,18.30975151062012,42.01654052734375,,,,61769.3828125,2338.4755859375
2022-05-03 00:00:00,490.3663330078125,76.04198455810547,71.96440887451172,31.861122131347656,37.08404922485352,192.97161865234372,347.6135559082031,156.7901611328125,17.23049545288086,42.109989166259766,,,,61952.9453125,
2022-05-04 00:00:00,493.1368713378906,76.59703826904297,72.42771911621094,31.355382919311523,37.46074295043945,196.5869903564453,346.7434387207031,158.58203125,18.366060256958008,43.49309158325195,,,,62320.0625,
2022-05-05 00:00:00,500.5247802734375,78.18289947509766,72.89099884033203,32.25013732910156,38.046722412109375,197.03890991210935,363.7108154296875,162.1658172607422,17.896818161010742,42.00957489013672,23.08916664123535,13.377851486206056,8.3126859664917,,
2022-05-06 00:00:00,487.5960693359375,76.04198455810547,72.42771911621094,32.63916778564453,38.046722412109375,188.00042724609372,349.3537902832031,152.75839233398438,18.24405860900879,41.726993560791016,22.35602188110352,12.89156436920166,7.899999141693115,61035.12109375,2260.929931640625
2022-05-09 00:00:00,480.2081298828125,74.61470794677734,72.04163360595703,33.378318786621094,37.41889190673828,190.7119598388672,343.6980285644531,149.1746368408203,17.436962127685547,40.56843948364258,22.443998336791992,12.901490211486816,8.106342315673828,,2253.66064453125
2022-05-10 00:00:00,478.3611450195313,75.64551544189453,72.1960678100586,33.84514236450195,37.33517456054688,195.68313598632807,351.5291442871094,154.10232543945312,17.868661880493164,41.4538459777832,22.97186279296875,13.20914077758789,8.263556480407715,60300.86328125,2214.887451171875
2022-05-11 00:00:00,481.1316223144531,76.27985382080078,71.96440887451172,33.41721725463867,36.95848083496094,191.6158599853516,340.2175598144531,150.51853942871094,17.249263763427734,40.342376708984375,23.186920166015625,13.526716232299805,8.40112018585205,60300.86328125,2243.96728515625
2022-05-12 00:00:00,466.3559875488281,73.74249267578125,72.1960678100586,32.91148376464844,36.121368408203125,188.45236206054688,331.5163269042969,146.9347686767578,17.455734252929688,40.35179901123047,23.42152404785156,13.625957489013672,8.47972583770752,59566.60546875,2163.99853515625
2022-05-13 00:00:00,471.8968811035156,74.77330017089844,72.04163360595703,33.339412689208984,37.16775894165039,194.32737731933597,346.30841064453125,154.55029296875,18.187747955322266,41.06765365600586,23.32377243041992,13.576336860656738,8.410944938659668,61035.12109375,2248.81396484375
2022-05-16 00:00:00,480.2081298828125,75.09046936035156,72.27326965332031,33.5339241027832,37.50260162353516,193.87545776367188,348.91876220703125,151.86245727539062,17.915586471557617,40.57786178588867,23.05006217956543,13.516791343688965,8.3126859664917,60851.55078125,2292.432861328125
2022-05-17 00:00:00,489.4429321289063,77.15209197998047,73.1998519897461,34.03965377807617,38.17228698730469,198.39468383789065,354.5745544433594,155.8942108154297,18.863452911376957,41.821197509765625,23.51927757263184,13.645807266235352,8.450247764587402,62044.72265625,2292.432861328125
2022-05-18 00:00:00,496.830810546875,76.83491516113281,73.97200775146484,34.15636444091797,38.046722412109375,201.1062164306641,360.2303466796875,156.7901611328125,18.084510803222656,39.890254974365234,23.42152404785156,13.645807266235352,8.50920295715332,62503.6328125,2311.819091796875
2022-05-19 00:00:00,482.0550842285156,75.88340759277344,73.97200775146484,34.70100021362305,37.5444564819336,197.9427490234375,354.5745544433594,155.4462432861328,17.868661880493164,39.56999969482422,23.753883361816406,13.854214668273926,8.617288589477539,61952.9453125,2331.205810546875
2022-05-20 00:00:00,489.4429321289063,77.31067657470703,74.12643432617188,34.389774322509766,38.08857727050781,196.13507080078125,349.3537902832031,151.4145050048828,18.009435653686523,39.230918884277344,24.19376945495605,14.013002395629885,8.754850387573242,62411.85546875,2343.32177734375
2022-05-23 00:00:00,487.5960693359375,77.31067657470703,74.43529510498047,34.31196975708008,37.711875915527344,195.23123168945312,345.87335205078125,153.65435791015625,17.962509155273438,39.56058883666992,24.213321685791016,14.181714057922363,8.725372314453125,62320.0625,2319.0888671875
2022-05-24 00:00:00,480.2081298828125,76.59703826904297,74.2808609008789,34.46758270263672,37.16775894165039,184.38504028320312,330.64617919921875,143.79896545410156,17.54958152770996,39.24974822998047,23.186920166015625,13.536639213562012,8.30285930633545,61035.12109375,2260.929931640625
2022-05-25 00:00:00,483.902099609375,77.86572265625,74.12643432617188,34.46758270263672,37.2933235168457,192.51968383789065,331.5163269042969,147.3827362060547,17.896818161010742,39.74897003173828,23.30422019958496,13.635881423950195,8.3716402053833,60943.3359375,2256.08349609375
2022-05-26 00:00:00,474.6672668457031,78.18289947509766,74.97579956054688,34.03965377807617,37.08404922485352,182.12542724609372,320.2047424316406,140.2152099609375,18.581907272338867,40.95462417602539,23.29444694519043,13.883987426757812,8.469900131225586,60484.43359375,2197.924560546875
2022-05-27 00:00:00,489.4429321289063,80.08592987060547,74.97579956054688,34.46758270263672,37.75373458862305,182.12542724609372,327.60076904296875,143.79896545410156,19.285768508911133,41.96247863769531,23.05984306335449,13.784746170043944,8.332337379455566,61035.12109375,2217.310791015625
2022-05-30 00:00:00,505.1421203613281,81.67179107666016,75.43909454345703,35.24563217163086,39.67909240722656,192.51968383789065,343.6980285644531,154.55029296875,,,23.265117645263672,13.675578117370604,8.30285930633545,62136.49609375,2314.24267578125
2022-05-31 00:00:00,517.147216796875,82.8611831665039,75.59352111816406,35.67355728149414,40.3906364440918,194.7792816162109,343.2629699707031,156.7901611328125,19.182537078857425,41.840030670166016,23.65613174438477,13.874062538146973,8.47972583770752,61861.1484375,2294.856201171875
2022-06-01 00:00:00,506.9890441894531,81.67179107666016,75.43909454345703,35.6346549987793,41.52073287963867,185.7408142089844,322.81512451171875,148.72666931152344,19.04176902770996,41.54803466796875,23.450851440429688,13.834365844726562,8.469900131225586,,2154.3056640625
2022-06-02 00:00:00,498.6776123046875,82.4647216796875,76.21123504638672,35.401241302490234,42.1904296875,183.93310546875,323.6852722167969,150.07057189941406,19.698701858520508,42.235633850097656,23.87118911743164,14.072548866271973,8.656591415405273,61218.6796875,2188.2314453125
2022-06-03 00:00:00,,,,,,,,,19.022994995117188,40.86985397338867,,,,61310.45703125,2231.8505859375
